Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,4,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022557,10874,2,-,-, 
20190921,MTX    ,201910     ,022600,10873,2,-,-, 
20190921,MTX    ,201910     ,022606,10873,2,-,-, 
20190921,MTX    ,201910     ,022620,10873,2,-,-, 
20190921,MTX    ,201910     ,022630,10873,2,-,-, 
20190921,MTX    ,201910     ,022637,10873,2,-,-, 
20190921,MTX    ,201910     ,022637,10873,2,-,-, 
20190921,MTX    ,201910     ,022639,10873,4,-,-, 
20190921,MTX    ,201910     ,022639,10873,2,-,-, 
20190921,MTX    ,201910     ,022639,10873,2,-,-, 
20190921,MTX    ,201910     ,022644,10873,2,-,-, 
20190921,MTX    ,201910     ,022646,10873,2,-,-, 
20190921,MTX    ,201910     ,022649,10873,2,-,-, 
20190921,MTX    ,201910     ,022652,10873,2,-,-, 
20190921,MTX    ,201910     ,022658,10872,2,-,-, 
20190921,MTX    ,201910     ,022701,10872,2,-,-, 
20190921,MTX    ,201910     ,022710,10872,2,-,-, 
20190921,MTX    ,201910     ,022731,10872,2,-,-, 
20190921,MTX    ,201910     ,022811,10873,8,-,-, 
20190921,MTX    ,201910     ,022830,10873,2,-,-, 
20190921,MTX    ,201910     ,022842,10873,2,-,-, 
20190921,MTX    ,201910     ,022845,10872,2,-,-, 
20190921,MTX    ,201910     ,022859,10873,2,-,-, 
20190921,MTX    ,201910     ,022901,10873,2,-,-, 
20190921,MTX    ,201910     ,022901,10874,12,-,-, 
20190921,MTX    ,201910     ,022901,10875,2,-,-, 
20190921,MTX    ,201910     ,022909,10874,2,-,-, 
20190921,MTX    ,201910     ,022944,10875,2,-,-, 
20190921,MTX    ,201910     ,023002,10875,2,-,-, 
20190921,MTX    ,201910     ,023018,10874,2,-,-, 
20190921,MTX    ,201910     ,023019,10874,2,-,-, 
20190921,MTX    ,201910     ,023054,10875,2,-,-, 
20190921,MTX    ,201910     ,023119,10874,2,-,-, 
20190921,MTX    ,201910     ,023145,10874,2,-,-, 
20190921,MTX    ,201910     ,023145,10874,2,-,-, 
20190921,MTX    ,201910     ,023145,10874,2,-,-, 
20190921,MTX    ,201910     ,023145,10874,2,-,-, 
20190921,MTX    ,201910     ,023145,10874,2,-,-, 
20190921,MTX    ,201910     ,023145,10874,2,-,-, 
20190921,MTX    ,201910     ,023145,10874,2,-,-, 
20190921,MTX    ,201910     ,023145,10874,2,-,-, 
20190921,MTX    ,201910     ,023150,10874,4,-,-, 
20190921,MTX    ,201910     ,023159,10875,2,-,-, 
20190921,MTX    ,201910     ,023159,10875,2,-,-, 
20190921,MTX    ,201910     ,023159,10875,10,-,-, 
20190921,MTX    ,201910     ,023159,10875,10,-,-, 
20190921,MTX    ,201910     ,023159,10875,2,-,-, 
20190921,MTX    ,201910     ,023159,10875,2,-,-, 
20190921,MTX    ,201910     ,023159,10875,12,-,-, 
20190921,MTX    ,201910     ,023159,10875,10,-,-, 
20190921,MTX    ,201910     ,023159,10875,6,-,-, 
20190921,MTX    ,201910     ,023159,10875,2,-,-, 
20190921,MTX    ,201910     ,023159,10875,2,-,-, 
20190921,MTX    ,201910     ,023159,10875,2,-,-, 
20190921,MTX    ,201910     ,023159,10876,2,-,-, 
20190921,MTX    ,201910     ,023200,10876,4,-,-, 
20190921,MTX    ,201910     ,023200,10876,4,-,-, 
20190921,MTX    ,201910     ,023200,10876,20,-,-, 
20190921,MTX    ,201910     ,023202,10876,2,-,-, 
20190921,MTX    ,201910     ,023211,10877,6,-,-, 
20190921,MTX    ,201910     ,023211,10877,2,-,-, 
20190921,MTX    ,201910     ,023211,10877,2,-,-, 
20190921,MTX    ,201910     ,023211,10876,2,-,-, 
20190921,MTX    ,201910     ,023211,10876,2,-,-, 
20190921,MTX    ,201910     ,023222,10876,2,-,-, 
20190921,MTX    ,201910     ,023226,10876,2,-,-, 
20190921,MTX    ,201910     ,023227,10876,4,-,-, 
20190921,MTX    ,201910     ,023227,10876,2,-,-, 
20190921,MTX    ,201910     ,023227,10876,2,-,-, 
20190921,MTX    ,201910     ,023227,10876,2,-,-, 
20190921,MTX    ,201910     ,023227,10876,2,-,-, 
20190921,MTX    ,201910     ,023230,10876,2,-,-, 
20190921,MTX    ,201910     ,023234,10876,4,-,-, 
20190921,MTX    ,201910     ,023236,10876,2,-,-, 
20190921,MTX    ,201910     ,023237,10876,2,-,-, 
20190921,MTX    ,201910     ,023242,10876,2,-,-, 
20190921,MTX    ,201910     ,023243,10876,8,-,-, 
20190921,MTX    ,201910     ,023246,10876,8,-,-, 
20190921,MTX    ,201910     ,023302,10877,4,-,-, 
20190921,MTX    ,201910     ,023306,10877,2,-,-, 
20190921,MTX    ,201910     ,023312,10877,2,-,-, 
20190921,MTX    ,201910     ,023315,10876,2,-,-, 
20190921,MTX    ,201910     ,023326,10876,2,-,-, 
20190921,MTX    ,201910     ,023342,10876,2,-,-, 
20190921,MTX    ,201910     ,023352,10876,2,-,-, 
20190921,MTX    ,201910     ,023353,10876,2,-,-, 
20190921,MTX    ,201910     ,023353,10876,2,-,-, 
20190921,MTX    ,201910     ,023353,10876,2,-,-, 
20190921,MTX    ,201910     ,023353,10876,4,-,-, 
20190921,MTX    ,201910     ,023353,10876,2,-,-, 
20190921,MTX    ,201910     ,023404,10875,2,-,-, 
20190921,MTX    ,201910     ,023406,10876,4,-,-, 
20190921,MTX    ,201910     ,023412,10875,2,-,-, 
20190921,MTX    ,201910     ,023417,10875,2,-,-, 
20190921,MTX    ,201910     ,023417,10875,2,-,-, 
20190921,MTX    ,201910     ,023435,10875,2,-,-, 
20190921,MTX    ,201910     ,023435,10875,2,-,-, 
20190921,MTX    ,201910     ,023458,10875,2,-,-, 
20190921,MTX    ,201910     ,023458,10875,2,-,-, 
20190921,MTX    ,201910     ,023503,10875,2,-,-, 
20190921,MTX    ,201910     ,023503,10875,2,-,-, 
20190921,MTX    ,201910     ,023503,10875,2,-,-, 
20190921,MTX    ,201910     ,023503,10875,6,-,-, 
20190921,MTX    ,201910     ,023506,10875,2,-,-, 
20190921,MTX    ,201910     ,023509,10875,2,-,-, 
20190921,MTX    ,201910     ,023518,10875,2,-,-, 
20190921,MTX    ,201910     ,023541,10875,4,-,-, 
20190921,MTX    ,201910     ,023543,10875,2,-,-, 
20190921,MTX    ,201910     ,023607,10875,2,-,-, 
20190921,MTX    ,201910     ,023608,10875,4,-,-, 
20190921,MTX    ,201910     ,023621,10876,10,-,-, 
20190921,MTX    ,201910     ,023624,10876,2,-,-, 
20190921,MTX    ,201910     ,023640,10876,2,-,-, 
20190921,MTX    ,201910     ,023704,10877,2,-,-, 
20190921,MTX    ,201910     ,023707,10877,2,-,-, 
20190921,MTX    ,201910     ,023707,10877,6,-,-, 
20190921,MTX    ,201910     ,023718,10877,4,-,-, 
20190921,MTX    ,201910     ,023720,10877,4,-,-, 
20190921,MTX    ,201910     ,023724,10877,2,-,-, 
20190921,MTX    ,201910     ,023727,10877,2,-,-, 
20190921,MTX    ,201910     ,023729,10877,2,-,-, 
20190921,MTX    ,201910     ,023730,10877,2,-,-, 
20190921,MTX    ,201910     ,023732,10877,2,-,-, 
20190921,MTX    ,201910     ,023735,10877,2,-,-, 
20190921,MTX    ,201910     ,023740,10877,2,-,-, 
20190921,MTX    ,201910     ,023742,10877,2,-,-, 
20190921,MTX    ,201910     ,023748,10877,2,-,-, 
20190921,MTX    ,201910     ,023750,10877,2,-,-, 
20190921,MTX    ,201910     ,023753,10877,2,-,-, 
20190921,MTX    ,201910     ,023754,10877,2,-,-, 
20190921,MTX    ,201910     ,023754,10877,4,-,-, 
20190921,MTX    ,201910     ,023754,10877,2,-,-, 
20190921,MTX    ,201910     ,023754,10877,4,-,-, 
20190921,MTX    ,201910     ,023758,10877,2,-,-, 
20190921,MTX    ,201910     ,023807,10877,2,-,-, 
20190921,MTX    ,201910     ,023807,10878,6,-,-, 
20190921,MTX    ,201910     ,023807,10878,2,-,-, 
20190921,MTX    ,201910     ,023807,10878,4,-,-, 
20190921,MTX    ,201910     ,023809,10877,4,-,-, 
20190921,MTX    ,201910     ,023809,10877,2,-,-, 
20190921,MTX    ,201910     ,023809,10877,6,-,-, 
20190921,MTX    ,201910     ,023825,10878,2,-,-, 
20190921,MTX    ,201910     ,023835,10878,2,-,-, 
20190921,MTX    ,201910     ,023842,10877,2,-,-, 
20190921,MTX    ,201910     ,023842,10877,2,-,-, 
20190921,MTX    ,201910     ,023847,10877,4,-,-, 
20190921,MTX    ,201910     ,023847,10878,4,-,-, 
20190921,MTX    ,201910     ,023849,10877,4,-,-, 
20190921,MTX    ,201910     ,023849,10877,2,-,-, 
20190921,MTX    ,201910     ,023849,10877,4,-,-, 
20190921,MTX    ,201910     ,023855,10877,2,-,-, 
20190921,MTX    ,201910     ,023905,10877,6,-,-, 
20190921,MTX    ,201910     ,023914,10877,2,-,-, 
20190921,MTX    ,201910     ,023914,10877,2,-,-, 
20190921,MTX    ,201910     ,023927,10877,2,-,-, 
20190921,MTX    ,201910     ,023927,10877,2,-,-, 
20190921,MTX    ,201910     ,023929,10877,2,-,-, 
20190921,MTX    ,201910     ,023935,10877,2,-,-, 
20190921,MTX    ,201910     ,023943,10876,2,-,-, 
20190921,MTX    ,201910     ,023950,10876,2,-,-, 
20190921,MTX    ,201910     ,023950,10876,2,-,-, 
20190921,MTX    ,201910     ,023950,10876,8,-,-, 
20190921,MTX    ,201910     ,023950,10876,6,-,-, 
20190921,MTX    ,201910     ,023950,10876,2,-,-, 
20190921,MTX    ,201910     ,023950,10876,4,-,-, 
20190921,MTX    ,201910     ,023950,10876,2,-,-, 
20190921,MTX    ,201910     ,023950,10876,2,-,-, 
20190921,MTX    ,201910     ,023950,10876,4,-,-, 
20190921,MTX    ,201910     ,023950,10876,4,-,-, 
20190921,MTX    ,201910     ,023950,10876,2,-,-, 
20190921,MTX    ,201910     ,023950,10876,2,-,-, 
20190921,MTX    ,201910     ,024001,10876,2,-,-, 
20190921,MTX    ,201910     ,024001,10876,2,-,-, 
20190921,MTX    ,201910     ,024003,10875,2,-,-, 
20190921,MTX    ,201910     ,024004,10875,4,-,-, 
20190921,MTX    ,201910     ,024004,10875,4,-,-, 
20190921,MTX    ,201910     ,024004,10876,4,-,-, 
20190921,MTX    ,201910     ,024004,10875,4,-,-, 
20190921,MTX    ,201910     ,024004,10875,2,-,-, 
20190921,MTX    ,201910     ,024004,10875,2,-,-, 
20190921,MTX    ,201910     ,024004,10875,4,-,-, 
20190921,MTX    ,201910     ,024005,10875,2,-,-, 
20190921,MTX    ,201910     ,024005,10875,4,-,-, 
20190921,MTX    ,201910     ,024005,10875,2,-,-, 
20190921,MTX    ,201910     ,024005,10875,2,-,-, 
20190921,MTX    ,201910     ,024005,10875,2,-,-, 
20190921,MTX    ,201910     ,024006,10876,4,-,-, 
20190921,MTX    ,201910     ,024020,10876,4,-,-, 
20190921,MTX    ,201910     ,024125,10876,4,-,-, 
20190921,MTX    ,201910     ,024129,10876,2,-,-, 
20190921,MTX    ,201910     ,024129,10876,2,-,-, 
20190921,MTX    ,201910     ,024141,10875,2,-,-, 
20190921,MTX    ,201910     ,024141,10875,2,-,-, 
20190921,MTX    ,201910     ,024141,10875,2,-,-, 
20190921,MTX    ,201910     ,024141,10875,4,-,-, 
20190921,MTX    ,201910     ,024141,10875,2,-,-, 
20190921,MTX    ,201910     ,024141,10875,2,-,-, 
20190921,MTX    ,201910     ,024145,10875,2,-,-, 
20190921,MTX    ,201910     ,024203,10875,2,-,-, 
20190921,MTX    ,201910     ,024208,10876,2,-,-, 
20190921,MTX    ,201910     ,024216,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,2,-,-, 
20190921,MTX    ,201910     ,024226,10875,4,-,-, 
20190921,MTX    ,201910     ,024247,10874,2,-,-, 
20190921,MTX    ,201910     ,024247,10874,2,-,-, 
20190921,MTX    ,201910     ,024247,10874,2,-,-, 
20190921,MTX    ,201910     ,024258,10874,2,-,-, 
20190921,MTX    ,201910     ,024303,10874,2,-,-, 
20190921,MTX    ,201910     ,024304,10874,2,-,-, 
20190921,MTX    ,201910     ,024320,10874,2,-,-, 
20190921,MTX    ,201910     ,024322,10874,2,-,-, 
20190921,MTX    ,201910     ,024352,10874,2,-,-, 
20190921,MTX    ,201910     ,024420,10874,12,-,-, 
20190921,MTX    ,201910     ,024448,10874,2,-,-, 
20190921,MTX    ,201910     ,024450,10875,4,-,-, 
20190921,MTX    ,201910     ,024456,10875,2,-,-, 
20190921,MTX    ,201910     ,024457,10874,2,-,-, 
20190921,MTX    ,201910     ,024501,10874,2,-,-, 
20190921,MTX    ,201910     ,024512,10875,6,-,-, 
20190921,MTX    ,201910     ,024533,10875,2,-,-, 
20190921,MTX    ,201910     ,024536,10875,2,-,-, 
20190921,MTX    ,201910     ,024542,10876,8,-,-, 
20190921,MTX    ,201910     ,024603,10875,2,-,-, 
20190921,MTX    ,201910     ,024641,10875,2,-,-, 
20190921,MTX    ,201910     ,024641,10875,2,-,-, 
20190921,MTX    ,201910     ,024657,10875,2,-,-, 
20190921,MTX    ,201910     ,024821,10875,2,-,-, 
20190921,MTX    ,201910     ,024839,10875,4,-,-, 
20190921,MTX    ,201910     ,024855,10875,4,-,-, 
20190921,MTX    ,201910     ,024855,10875,4,-,-, 
20190921,MTX    ,201910     ,024855,10875,4,-,-, 
20190921,MTX    ,201910     ,024855,10875,4,-,-, 
20190921,MTX    ,201910     ,024855,10875,2,-,-, 
20190921,MTX    ,201910     ,024855,10875,2,-,-, 
20190921,MTX    ,201910     ,024855,10875,6,-,-, 
20190921,MTX    ,201910     ,024856,10875,2,-,-, 
20190921,MTX    ,201910     ,024856,10875,2,-,-, 
20190921,MTX    ,201910     ,024900,10875,2,-,-, 
20190921,MTX    ,201910     ,024905,10875,2,-,-, 
20190921,MTX    ,201910     ,024943,10875,2,-,-, 
20190921,MTX    ,201910     ,024944,10875,2,-,-, 
20190921,MTX    ,201910     ,024947,10875,4,-,-, 
20190921,MTX    ,201910     ,024947,10875,2,-,-, 
20190921,MTX    ,201910     ,024951,10875,2,-,-, 
20190921,MTX    ,201910     ,024954,10874,2,-,-, 
20190921,MTX    ,201910     ,025000,10875,4,-,-, 
20190921,MTX    ,201910     ,025025,10875,2,-,-, 
20190921,MTX    ,201910     ,025033,10875,2,-,-, 
20190921,MTX    ,201910     ,025045,10875,2,-,-, 
20190921,MTX    ,201910     ,025049,10875,8,-,-, 
20190921,MTX    ,201910     ,025108,10874,2,-,-, 
20190921,MTX    ,201910     ,025112,10874,2,-,-, 
20190921,MTX    ,201910     ,025112,10874,2,-,-, 
20190921,MTX    ,201910     ,025112,10874,2,-,-, 
20190921,MTX    ,201910     ,025112,10874,2,-,-, 
20190921,MTX    ,201910     ,025112,10874,2,-,-, 
20190921,MTX    ,201910     ,025112,10874,2,-,-, 
20190921,MTX    ,201910     ,025121,10873,2,-,-, 
20190921,MTX    ,201910     ,025122,10873,2,-,-, 
20190921,MTX    ,201910     ,025129,10873,2,-,-, 
20190921,MTX    ,201910     ,025130,10873,2,-,-, 
20190921,MTX    ,201910     ,025135,10873,2,-,-, 
20190921,MTX    ,201910     ,025151,10874,8,-,-, 
20190921,MTX    ,201910     ,025206,10873,2,-,-, 
20190921,MTX    ,201910     ,025236,10873,2,-,-, 
20190921,MTX    ,201910     ,025331,10874,22,-,-, 
20190921,MTX    ,201910     ,025419,10875,24,-,-, 
20190921,MTX    ,201910     ,025419,10875,12,-,-, 
20190921,MTX    ,201910     ,025419,10876,2,-,-, 
20190921,MTX    ,201910     ,025501,10876,2,-,-, 
20190921,MTX    ,201910     ,025519,10876,2,-,-, 
20190921,MTX    ,201910     ,025519,10876,2,-,-, 
20190921,MTX    ,201910     ,025520,10876,2,-,-, 
20190921,MTX    ,201910     ,025530,10876,4,-,-, 
20190921,MTX    ,201910     ,025556,10876,16,-,-, 
20190921,MTX    ,201910     ,025556,10876,2,-,-, 
20190921,MTX    ,201910     ,025556,10876,2,-,-, 
20190921,MTX    ,201910     ,025556,10876,4,-,-, 
20190921,MTX    ,201910     ,025606,10876,6,-,-, 
20190921,MTX    ,201910     ,025606,10876,6,-,-, 
20190921,MTX    ,201910     ,025619,10876,2,-,-, 
20190921,MTX    ,201910     ,025619,10876,2,-,-, 
20190921,MTX    ,201910     ,025637,10877,6,-,-, 
20190921,MTX    ,201910     ,025650,10876,2,-,-, 
20190921,MTX    ,201910     ,025650,10876,2,-,-, 
20190921,MTX    ,201910     ,025650,10876,2,-,-, 
20190921,MTX    ,201910     ,025658,10876,2,-,-, 
20190921,MTX    ,201910     ,025728,10876,2,-,-, 
20190921,MTX    ,201910     ,025730,10876,2,-,-, 
20190921,MTX    ,201910     ,025754,10876,2,-,-, 
20190921,MTX    ,201910     ,025803,10875,2,-,-, 
20190921,MTX    ,201910     ,025814,10875,2,-,-, 
20190921,MTX    ,201910     ,025814,10875,2,-,-, 
20190921,MTX    ,201910     ,025814,10875,2,-,-, 
20190921,MTX    ,201910     ,025819,10876,8,-,-, 
20190921,MTX    ,201910     ,025822,10876,2,-,-, 
20190921,MTX    ,201910     ,025834,10875,2,-,-, 
20190921,MTX    ,201910     ,025834,10875,2,-,-, 
20190921,MTX    ,201910     ,025851,10874,2,-,-, 
20190921,MTX    ,201910     ,025851,10874,2,-,-, 
20190921,MTX    ,201910     ,025856,10874,2,-,-, 
20190921,MTX    ,201910     ,025858,10874,2,-,-, 
20190921,MTX    ,201910     ,025858,10874,2,-,-, 
20190921,MTX    ,201910     ,025858,10874,2,-,-, 
20190921,MTX    ,201910     ,025903,10874,4,-,-, 
20190921,MTX    ,201910     ,025918,10874,2,-,-, 
20190921,MTX    ,201910     ,025921,10874,2,-,-, 
20190921,MTX    ,201910     ,025957,10874,2,-,-, 
20190921,MTX    ,201910     ,030010,10875,2,-,-, 
20190921,MTX    ,201910     ,030015,10874,2,-,-, 
20190921,MTX    ,201910     ,030016,10873,2,-,-, 
20190921,MTX    ,201910     ,030016,10873,2,-,-, 
20190921,MTX    ,201910     ,030016,10873,2,-,-, 
20190921,MTX    ,201910     ,030016,10873,2,-,-, 
20190921,MTX    ,201910     ,030017,10873,2,-,-, 
20190921,MTX    ,201910     ,030017,10873,2,-,-, 
20190921,MTX    ,201910     ,030020,10875,2,-,-, 
20190921,MTX    ,201910     ,030057,10874,2,-,-, 
20190921,MTX    ,201910     ,030126,10875,2,-,-, 
20190921,MTX    ,201910     ,030133,10875,2,-,-, 
20190921,MTX    ,201910     ,030159,10874,2,-,-, 
20190921,MTX    ,201910     ,030159,10874,2,-,-, 
20190921,MTX    ,201910     ,030159,10874,2,-,-, 
20190921,MTX    ,201910     ,030159,10874,2,-,-, 
20190921,MTX    ,201910     ,030208,10874,4,-,-, 
20190921,MTX    ,201910     ,030240,10874,2,-,-, 
20190921,MTX    ,201910     ,030342,10873,2,-,-, 
20190921,MTX    ,201910     ,030343,10874,2,-,-, 
20190921,MTX    ,201910     ,030345,10874,6,-,-, 
20190921,MTX    ,201910     ,030345,10874,4,-,-, 
20190921,MTX    ,201910     ,030347,10873,4,-,-, 
20190921,MTX    ,201910     ,030403,10874,2,-,-, 
20190921,MTX    ,201910     ,030436,10875,2,-,-, 
20190921,MTX    ,201910     ,030501,10875,4,-,-, 
20190921,MTX    ,201910     ,030530,10875,2,-,-, 
20190921,MTX    ,201910     ,030540,10875,2,-,-, 
20190921,MTX    ,201910     ,030606,10876,4,-,-, 
20190921,MTX    ,201910     ,030608,10875,8,-,-, 
20190921,MTX    ,201910     ,030608,10875,6,-,-, 
20190921,MTX    ,201910     ,030608,10875,2,-,-, 
20190921,MTX    ,201910     ,030609,10875,2,-,-, 
20190921,MTX    ,201910     ,030609,10875,2,-,-, 
20190921,MTX    ,201910     ,030623,10875,4,-,-, 
20190921,MTX    ,201910     ,030647,10875,6,-,-, 
20190921,MTX    ,201910     ,030653,10874,2,-,-, 
20190921,MTX    ,201910     ,030744,10875,2,-,-, 
20190921,MTX    ,201910     ,030805,10875,2,-,-, 
20190921,MTX    ,201910     ,030810,10875,2,-,-, 
20190921,MTX    ,201910     ,030838,10875,2,-,-, 
20190921,MTX    ,201910     ,030845,10874,4,-,-, 
20190921,MTX    ,201910     ,030848,10874,2,-,-, 
20190921,MTX    ,201910     ,030848,10874,2,-,-, 
20190921,MTX    ,201910     ,030848,10874,6,-,-, 
20190921,MTX    ,201910     ,030849,10874,2,-,-, 
20190921,MTX    ,201910     ,030849,10874,4,-,-, 
20190921,MTX    ,201910     ,030859,10875,4,-,-, 
20190921,MTX    ,201910     ,030928,10873,2,-,-, 
20190921,MTX    ,201910     ,030931,10875,2,-,-, 
20190921,MTX    ,201910     ,030946,10874,4,-,-, 
20190921,MTX    ,201910     ,031009,10873,2,-,-, 
20190921,MTX    ,201910     ,031014,10874,2,-,-, 
20190921,MTX    ,201910     ,031034,10874,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,4,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031058,10873,2,-,-, 
20190921,MTX    ,201910     ,031104,10873,2,-,-, 
20190921,MTX    ,201910     ,031109,10873,2,-,-, 
20190921,MTX    ,201910     ,031110,10872,8,-,-, 
20190921,MTX    ,201910     ,031110,10872,4,-,-, 
20190921,MTX    ,201910     ,031110,10872,2,-,-, 
20190921,MTX    ,201910     ,031110,10872,2,-,-, 
20190921,MTX    ,201910     ,031110,10872,2,-,-, 
20190921,MTX    ,201910     ,031110,10872,2,-,-, 
20190921,MTX    ,201910     ,031110,10872,2,-,-, 
20190921,MTX    ,201910     ,031110,10872,2,-,-, 
